Name;Latitude;Longitude
jyoti nagar;28.76628;77.1843885
Natthupura Crossing;28.77476;77.17357700000002
Keshav Nagar Mukti Ashram;28.779129;77.179635
Hiranki Village;28.79891;77.179345
Mukhmel Pur;28.79307922;77.15151023
Shahbad Bank;28.74498417;77.11746676
Engineering College;28.74387456;77.12639262
Prehlad Pur Mandir;28.74916;77.08496
DHARAMSHALA POOTH KHURD;28.772576675335326;77.04885452985765
Pooth Khurd village;28.76947803;77.04952724
DSIDC Office Bawana;28.77126666666669;77.049775
Bawana School;28.77126666666669;77.049775
Malka Ganj Terminal;28.677583;77.2078
Bawana Sec 5;28.79907297;77.03514584
Tees Hazari Court;28.666756;77.229348
Police Line Hosp;28.666756;77.229348
Tirath Ram Hosp.;28.666756;77.229348
STA Office;28.666756;77.229348
Bhai Parmanand Hosp.;28.6717695;77.2270905
Badli School;28.73341;77.13963000000003
Petrol Pump;28.74519693;77.1371994
Sec 18 Police Chowki;28.74519693;77.1371994
Badli Factory Area;28.740492465;77.1374757
Pooth Khurd Hospital;28.7744418272704;77.0488624505296
Dariyapur Gaon;28.812601;77.009095
Nangal Crossing;28.807991;77.00352149999998
Katewara Village;28.80522;76.97682900000002
Daulat Ram College;28.68772266407661;77.20643162727356
Kirti Ngr Rly Reser Offic;28.64934;77.143475
Shiv Mandir;28.871866464614897;77.08087742328641
Dsidc Sec  1;28.79840366;77.03505308
CRPF Camp Keshopur;28.646361;77.084243
Air Force Stn Ghoga;28.81295889;77.05552462
Sannoth Xing;28.81945245;77.06343489
Rohini Sec-23 Pkt-C Crossing;28.714233;77.07691700000002
Lakhi Ram Park (Rohini Sector-22);28.71333;77.06053
JAT KHOR;28.790588;76.96257685
QUTUB GARH;28.790588;76.96257685
Jounti;28.75294228;76.97249386
Qutab Garh;28.80832184;76.96756436
Katevara Xing;28.802277641370893;76.9630047306418
Auchandi Bordr;28.82894111;76.98825412
Jayanti X-lng;28.747789;76.981578
Katewara Xing;28.80592812271984;76.9658723473549
Roop Nagar / Shakti Nagar (GT Road);28.682832;77.197614
Karol Bagh Metro Station;28.6442;77.189
Harmilap Mission;28.69542;77.1882233333333
Rohini Sector-16;28.74388;77.1263983333333
Bawana JJ Colony A-Block;28.803285;77.0423333333333
Bawana JJ Colony KL- Block;28.80895166666669;77.0524
Delhi Gate (JLN Marg);28.640024;77.238077
Shakkar Pur;28.62735771;77.27935253
Summer Villa School;28.60655;77.32158000000003
Vasundhra Enclave Sports Complex;28.60362000000001;77.32446999999998
Haider Pur Water Work;28.738748465;77.1446497
Rohini Sec-18;28.738748465;77.1446497
Rohini Sec-17 Crossing;28.7412282325;77.13051235
Dharamshala Pooth Khurd;28.77256256899912;77.04880088567735
DSIDC Sec-1 (Bawana);28.78585;77.0414
Bajitpur Village;28.62461;77.37441
dsidc flats;28.84157;77.11733000000002
S.Raja Harish Chander Hospital;28.844971645;77.09519862
Kendriya Terminal (Church Road);28.617513;77.203683
Sec A 5 Crossing Narela;28.85772;77.10377
narela railway xing;28.840028355;77.086434515
BAL BICHU GHAR;28.83921720802542;77.08224266767503
Swatantra Ngr;28.83748322370009;77.08068698644641
Vishal Bagh;28.829276666666694;77.0733233333333
Harguru Govind Sarover;28.7649717601016;77.14583868160841
Akbar P Majra;28.8194182;77.16704449
Taj Pur More;28.81950706;77.16712096
Shalimar Village;28.73057595;77.12216275
St Stephen Hospital;28.6671;77.2149
siraspur village crossing;28.75805;77.14765
siraspur village;28.765076;77.134799
Khera Garhi;28.772102;77.121948
Khera Kalan Gaon;28.772384;77.115238
Khera Khurd School;28.7755739439748;77.1188586690067
ENGINEERING COLLEGE;28.7436915;77.1163085
Bawana Primary Scl;28.8014067197218;77.03455391339959
ghoga x ing;28.8180339410707;77.0554319468512
Ghoga Village;28.8250457821414;77.0578048937023
rohini sec.-14;28.718567;77.1391
anubhav  appartment;28.7164;77.1080085
ESI Hospital;28.726417;77.12643299999998
guru  nanak training school;28.728142;77.123958
Bawana Village;28.800231;77.035949
ashthal colony;28.800231;77.035949
GHOGA AIR FORCE STATION;28.806969485;77.046002
pfa gau shala;28.81370797;77.056055
sanoth  crossing;28.81370797;77.056055
Vishal Bagh;28.84106934;77.08452235
SWATANTRA NAGAR;28.835983;77.079317
bal bhikshu greh;28.8408345;77.08403050000003
Delhi Sectt.;28.639683333333306;77.2432133333333
nigam bodh ghat;28.6663148;77.23519066
Holambi Khurd Crossing;28.797139;77.117385
Sunder Bagh;28.771905;77.1324235
Bakauli Crossing;28.80389618;77.14268961
Bakauli Vill;28.816655119881;77.13873242028059
Ramjan P V X;28.816136666666694;77.17424333333331
Hiranki;28.80017;77.1791733333333
Alipur Block;28.79366193;77.14018171
Taj Pur Kalan;28.826765161939;77.1736365929246
Taj Pur More;28.8471525907516;77.1830749511719
YMCA / Palika Kendra;28.626357;77.212675
Satyawati College;28.69505;77.17952
B2 Block Ashok Vihar Ph II;28.693274;77.177899
Wazirpur DTC Depot / Netaji Subhash Palace;28.6937;77.1512
sungerpur village;28.82955;77.17863299999998
tiggi pur village;28.82955;77.17863299999998
Mukand Pur More;28.73122313;77.18609621
Alipur Cpwd Office;28.79880044;77.13917456
Prem Nagar;28.5036;77.2801
Shakti Nagar Nangia Park;28.68035;77.19623299999998
J L Nehru Stadium;28.583833;77.2299
salim garh geeta colony;28.6561;77.2411165
metro vihar;28.84069616;77.12788741
B-2 Narela E Block;28.841813;77.113487
Kanjhawla Chowk;28.737911;77.00692
Jounti Border;28.74598300000001;76.97845
KODIYA PUL BUS STAND;28.725275;77.16057475
punjabi basti;28.67455;77.2011665
B-4 Police Colony Narela;28.837912;77.110297
Delhi Flour Mill;28.669035;77.204663
Gurudwara Nanak Piou;28.6910452610665;77.1913205460472
Jahangir Puri Gt Road;28.72081735;77.16666421
Narela Rly Xing;28.84234254;77.08738707
Swatantra Ngr;28.84210273;77.08672224
Maharaja Aggsen Publ Scl;28.83681252;77.08019013
P S Nizamuddin;28.58316399;77.25089895
T B Hospital;28.5283;77.1897
sant sarover;28.7276666666667;77.1980016666667
Natthupura Terminal;28.768805513568463;77.18092650175096
Windsor Place;28.62065875;77.22049205
Raksha Vigyan Kendra;28.6812616666667;77.22882
Majnu Ka Tila;28.6812616666667;77.22882
Nehru Vihar Crossing;28.696297333333305;77.2286765
Bakauli crossing;28.81103668;77.13689289
Bakuli Temple;28.814226605626303;77.140514894867
Seelampur Gt Road;28.67079189;77.26541497
Dlf X-Ing;28.69274930000001;77.32759892
New Seema Puri Depot Cluster;28.684844;77.331517
Regal;28.62863552;77.21658291
Kaithwara;28.67746;77.25681999999998
New Usman Pur Pusta No-1;28.679967;77.256017
Tisra Pusta;28.687040000000003;77.25413
Jharkhandi;28.66785;77.28225
Trilok Puri 26 Block;28.60766;77.30505
36 Block Trilok Puri;28.6064;77.30076
Mayur Vihar Ph 1 Terminal;28.6055;77.29706
gole chakkar;28.594949745;77.33809095
murga mandi;28.62849696;77.32876943
gazi pur police station;28.62325648;77.332622215
Guru Govind Singh Marg;28.655517;77.198983
hindu college;28.6832416666667;77.2141933333333
Dilshad Garden GT Road;28.6761;77.31186
Seelampur Metro Station;28.670783;77.265423
Seelampur Gt Road;28.6709035603429;77.2677237377376
Seelam Pur Metro Mall;28.670962;77.268275
Babarpur Ext / Maujpur Crossing;28.69072700000001;77.278602
Mauj Pur;28.6891;77.27765
Sat Nagar;28.658298333333303;77.1825266666667
Sabziwala Chowk;28.6485133333333;77.18409
Shri Gomaram Chowk;28.647686666666694;77.18370166666669
RS Satsang;28.644636;77.180918
Kishan Ganj Dispensary;28.6632;77.2072
Kishan Ganj Railway Station;28.6632;77.2072
Kishan Ganj Market (Ganda Nala);28.6632;77.2072
Peera Garhi Depot;28.676017;77.093967
Sultan Puri Crossing;28.682317;77.068783
Liberty Cinema;28.6599;77.1891
Bdo Office;28.79315;77.139833
chand bagh;28.70396414;77.26487824
chandu nagar;28.70516776;77.26422705
tukhmir pur;28.70690063;77.26349594
sher pur;28.70987163;77.26212043
nehru vihar (dayal pur);28.71292912;77.263269415
dayal pur;28.71598661;77.2644184
sadat pur;28.72153664;77.26713101
SBS Colony Karawal Nagar Pusta Road Gali 4;28.72153664;77.26713101
Karawal nagar;28.72153664;77.26713101
Q Block Mangol Puri Terminal;28.687978;77.091856
INMAS Hospital;28.69790016;77.217068245
Education Office (Lucknow Rd);28.70076132;77.21887549
Timar Pur Qrts;28.70308066;77.22102108
Krishna Gali Yamuna Vihar C-12;28.69650653;77.2802808
Nangloi Jj Colony 3;28.6816;77.0742
Lakkhi Ram Park X;28.71522;77.06163000000002
Jain Hospital;28.7275866666667;77.049225
Rama Vihar;28.728583;77.045817
Rss Kanjhawala;28.7340366666667;77.0206383333333
Krishna Marg;28.6964133333333;77.2815616666667
Tisra Pushta;28.68697;77.25435999999998
Khajoori Khaas;28.708325;77.25658349999998
Karawal nagar;28.72148300000001;77.25841700000002
SBS Colony Karwal Nagar Road Gali no. 4;28.72148300000001;77.25841700000002
Vijay Vihar;28.7358165;77.251175
Anpurna Mandir Sonia Vihar;28.734;77.2457665
Sabha Pur More;28.7469545;77.245403
Chauhan Patti (Terminal);28.754859000000003;77.243323
Chauhan Patti;28.73905;77.247483
badarpur khadar shank no-27;28.78885;77.2281
Sabji Mandi Azadpur;28.7143666666667;77.1722
Sarai Kale Khan ISBT;28.587117;77.259117
gali no. 5 wazira bad jagatpur xing;28.719468333333307;77.2227833333333
gurjar chowk;28.719468333333307;77.2227833333333
gali no. 6;28.719468333333307;77.2227833333333
wazirabad hanuman chowk;28.719468333333307;77.2227833333333
Shanti Vana;28.6497;77.2458
Geeta Colony Road Crossing;28.65136;77.2526
Geeta Colony;28.65175;77.26663
Shamshan Ghat;28.6551568843424;77.264123428613
Gandhi Nagar Pusta;28.6551568843424;77.264123428613
Shahdara Terminal;28.6745;77.28685
bhagwanpur khera;28.6847155401483;77.2921040654182
B R Ambedkar College (Loni Road Xing);28.7013;77.2884
Kailash Nagar Pusta;28.66263;77.25816
Gandhi Nagar Pusta;28.65835;77.2619
Shamshan Ghat;28.6556329764426;77.2639878932387
subhash park xing;28.6478916666666;77.2431
Darya Ganj;28.6460833333333;77.2404
supreme court metro station;28.62228;77.2406
Noor Masjid;28.553407615403515;77.29931116104127
Super Bazar Conn. Place;28.62916776;77.220891455
Amar Joyti Hospital;28.645667;77.300467
Shanti Vihar;28.645667;77.300467
AGCR Enclave;28.645667;77.300467
Anand Vihar;28.6583886947483;77.3106204438955
Mausam Vihar;28.659391212277107;77.31839465908709
Govt School Dilshad Garden;28.67787481;77.32305644
Shahdara Border;28.67615;77.3213
Modi Floor Mills;28.55831084;77.27228594
Cpwd Office;28.60832000000001;77.27857
Samas Pur Jagir;28.615015000000003;77.2840433333333
Samas Pur Village;28.58309018;77.26395053
patpar ganj;28.59889509;77.277125265
Kalyan Puri Terminal;28.616823;77.317696
khivhri pur village corner;28.6170615;77.3136645
Mayur Vihar Phase 2 (T);28.620115;77.304936
toda pur;28.6265;77.1535
isar;28.62306899;77.15817361
Balmiki Mandir Marg;28.639967;77.204483
Kishan Kunj;28.63917166666669;77.2693216666667
Baba Ramdev Mandir;28.653416666666693;77.1091333333333
Ram Prastha Temple;28.6632;77.3202
DDA Flats Kakarduma;28.649666;77.305083
AGCR Enclave;28.649666;77.305083
Shanti Vihar;28.649666;77.305083
Amar Joyti Hospital;28.6477915;77.3030665
Hargovind Enclave;28.645917;77.30105
RAJENDER PLACE METRO STATION;28.6427555;77.1776645
Inder Puri JJ Colony;28.6336;77.1479
Jheel Terminal;28.658667;77.272233
Lal Quarter;28.6655574106996;77.274176205376
Krishna Nagar;28.672447821399302;77.276119410752
JhundPura Village Noida Sector-11;28.5962;77.33093000000002
Noida Sec 28;28.57156;77.32945
noida sec -43 p.c. sadar pur;28.56140253;77.34741247
Tol Bridge Corner;28.574941;77.262217
Yamuna Bridge West;28.57497;77.30451
DND Border Toll Bridge Plaza;28.573190000000004;77.30609
BHEL Power Station;28.57398;77.31363
Noida Depot;28.57556;77.3161
Noida Sec-26 Market;28.58009229;77.32227988
Noida Sec-36;28.56140253;77.34741247
Noida Degree College;28.57302;77.35355
Noida City Center Metro Station Sec-32;28.57486;77.35606999999997
Noida Sec-35-51;28.56140253;77.34741247
Sarfabad Xing Sec-52;28.56140253;77.34741247
Noida Sec-71;28.56140253;77.34741247
Noida Sec-60-71 Sai Mandir;28.56140253;77.34741247
Mamura Village West Corner;28.61033;77.37295
RO App- Sec-62-64 Noida;28.61519;77.37351
Forist Hospital;28.619640000000004;77.37393
Neelkanth Apptt-Sec-62;28.62374;77.37438
Malik Pur Vill;28.70535;77.19585
Dhaka Village;28.706538;77.20454000000002
Bhai Parmanand Colony;28.7103;77.2072
Krishna Nagar A Block;28.661;77.2878
Bihari Colony/Kanti Nagar;28.6693;77.2813
Babar Pur Terminal;28.687123;77.277394
Nand Nagari Terminal;28.69169;77.31041
R K Puram Sec 5;28.560433000000003;77.164383
S M Temple;28.560433000000003;77.164383
Lodhi Garden / Mousam Bhawan;28.590346000000004;77.220414
Nathu Chowk;28.695927500000003;77.31525225
High Court;28.609467;77.2379
National Stadium;28.613617;77.2391835
Pragati Maidan Gate 5;28.617767;77.24046700000002
Baba Bishamber Dass Ashram;28.6087;77.2783
Samas Pur Jagir;28.6157335;77.28443299999998
Pusta Crossing;28.6122;77.2821
Delhi Police Appartments;28.6146433333333;77.2845033333333
Mayur Vihar Phase 1 X-ing;28.6058925;77.28823249999998
Samachar Appartments;28.59714166666669;77.2919616666667
Mayur Palace;28.591983333333307;77.29516833333331
Hindon Regulator(BRD);28.58428;77.30077
Mayur Kunj;28.5827333333333;77.30226
Noida Sec 59/62;28.609990000000003;77.36783
Noida Sec 3;28.5807;77.315
Naya Bans;28.58285;77.31344
Sec 15 Noida Metro Station;28.5858433333333;77.3107833333333
Rajni Gandha Chowk;28.57767;77.31883
Shashi Chowk;28.56210971;77.33887839
Sec 15 Noida Metro Station;28.586065;77.3110066666667
Noida Sec 3;28.5807;77.3154
Noida Sector 36;28.56140253;77.34741247
Vinod Nagar;28.624;77.30943
Mayur Vihar Phase-2 Market;28.620603333333307;77.3002983333333
Vinod Nagar;28.6241;77.30960999999998
Government M S;28.6218716666667;77.2951416666667
Mayur Vihar P 2 P A;28.620018333333302;77.3010533333333
National Stadium;28.61407100000001;77.2426785
Nizamuddin Road Bridge;28.6034;77.254233
Baba B D Ashrm;28.607834498629817;77.27799832820894
Pusta X-Ing;28.613015;77.282075
Mayur Vihar Phase-1 X-Ing;28.60313166666669;77.28921333333331
Welcome Metro Station;28.67278300000001;77.27715
Zafarabad;28.670962;77.268275
Sabhapur Village;28.72148300000001;77.25841700000002
preet vihar;28.639323906153106;77.29175625877559
Hardev Puri;28.68936;77.29565
Andrews Ganj;28.565967;77.2306
highland appartment;28.6130778;77.29709256
mayur vihar ph-1 terminal;28.60549428;77.29767488
Mother Dairy;28.61935163;77.28621789
COD Ring Road;28.612917;77.13735
Toll Road Corner;28.58049;77.27508
Toll Bridge Corner;28.57636;77.30353000000002
Noida Sec-23 Chowk;28.5938;77.35547
Kanchan Janga Apartment;28.5963;77.36245
U-Flex / Royal tower;28.60046;77.36803
Noida Sector-71 More;28.59471;77.37253
Mamura Chowk;28.60992;77.37223
Noida Sec-62 (Electronic City);28.63027;77.37491999999997
Air Traffic Control (ATC);28.5564535;77.0946875
Radission Hotel;28.5453;77.12089
Mahipal Pur Village;28.5417;77.12935
Okhla Ext A Fe;28.54660258;77.30691383
Vishnu Garden;28.64511956;77.09941652
Vishnu Garden;28.64456096;77.10086706
Shyam Nagar;28.64345385;77.10486638
Mcd Office;28.56735347;77.24669504
Delhi Jal B Ln;28.57463322;77.24595629
Kalka Ji Extn.DDA Flat;28.527867;77.27238299999998
Tughlkabad Extn.;28.523658500000003;77.26343299999998
Devoli Road X;28.51283341;77.23841577
Niti Bagh;28.55783;77.21753000000002
Mehrauli;28.5264766666667;77.1874816666667
Sadiq Nagar;28.55507;77.22361
Panchsheel Enclave;28.54300289;77.23130502
C-1 Janak Puri;28.6174;77.0785
DIPSAR College of Pharmacy;28.5161;77.22485
Maidan Garhi Crossing (SDM Court);28.51955;77.2078
Qutab Minar;28.5256;77.1876
Mehrauli;28.52671665;77.18637806
S.N.P. Depot;28.559325;77.2615
Said ul zeb village;28.52069082;77.20218233
Kalkaji Depot;28.5375;77.2674
Govindpuri No.3;28.5352;77.2635
Central Work Shop II;28.5164;77.2835
Max Mueller Marg;28.5955;77.2235
Loni Road Xing;28.59163255;77.22356228
Kalkaji B-Block;28.5435;77.2515
Db C Kalkaji;28.54126756;77.25578519
Devli Xing;28.51392615;77.23409547
Mahipal Pur Crossing;28.54576500000001;77.12325
Rajni Gandha Chowk;28.57701966;77.31896345
Noida Sector-19B;28.58088;77.3237
Nehru Place Terminal;28.548512;77.25715699999998
Jaitpur Crossing;28.4981;77.30218
South Ext Kotla Petrol Pump;28.5683;77.22323
Noida Sec-44;28.56022;77.33463
Sarita Vihar Xing;28.53688;77.28758
Alaknanda Apartment;28.525606;77.253226
DDA Flats Kalka Ji;28.527958;77.257446
Majnu Ka Tila;28.701492265;77.22690139
Raksha Vigyan Kendra;28.69410153;77.22781978
jamrood pur;28.5579033333333;77.2394566666667
Satya Niketan;28.587833000000003;77.170333
R K P S V S 7;28.57347691;77.17361106
Police Line;28.69485;77.10773
Bal Bharti School P R;28.69177619;77.10789484
Tarun Enclave;28.69169169;77.11176855
Parvana R Xing;28.69025261;77.12067718
Raja Park;28.6838772241026;77.128762146458
JNU;28.549265726078684;77.18045979738237
NCERT;28.537767;77.193833
lajpat nagar double story;28.568907666666604;77.243825
Mcd Office;28.572698333333307;77.24565
Noor Masjid;28.55334;77.29921999999998
jhulena village;28.55963042;77.27387647
Maidan Garhi Xing;28.51953;77.20763000000002
Modi Mills;28.5545;77.26567
Guru Ravidass Marg;28.5195085;77.2545085
Suraj Mal Park;28.66387000000001;77.30365
Okhla More;28.5054;77.27712
Tuglakabad F;28.51161005;77.25779074
Old Rajendra Nagar Market;28.64797119;77.19328866
Amir Khusro Park / Oberoi Hotel;28.5965;77.2407
shivalik aptt.;28.534941;77.25353299999998
hamdarad nagar;28.5181070657929;77.2564288377153
Noida Sec 57 Xing;28.60008;77.35070999999998
Khora Cly Labour Chowk;28.61082;77.3547
Noida Sec 58;28.6108;77.35985
Noida Sec 59/62;28.61027;77.36783
Sheikh Sarai More;28.53296;77.23057
Mayur Vihar Ph-III Paper Market;28.61657852;77.33932456
Hauj Rani;28.5297;77.2158
Saket J Block;28.51973;77.215675
Saket Court;28.52995;77.21805
Pushp Vihar Sec-1 Market;28.52995;77.21805
Pushp Vihar Mall;28.52995;77.21805
Mandir Marg Crossing;28.52484;77.2168625
Safderjung Hospital;28.5681;77.2086
Feroz S Road;28.52603155;77.18785643
Andheria More / Chhatarpur Metro Station;28.508617;77.177233
Chhattarpur;28.50006618;77.18434294
Chhattarpur Mandir;28.50010480000001;77.18433901
Chhattarpur More;28.50498;77.17395
Chhatarpur Extension;28.497957625493;77.1845643654613
Rajpur Xing;28.495810450986;77.1847897209227
Nanda Hospital;28.49311915;77.18485059999998
Satbari Village;28.48427631;77.18614099
Mallu Farm;28.47543347;77.18743138
Chandan Holla;28.4669729322195;77.1867600549012
Fatehpur Beri;28.4596;77.18491
Harasawroop Colony;28.4619824461097;77.18540569745059
Dera More;28.45699196;77.18405134
Bhati Kalan More;28.43203073;77.18135206
Bhati Kalan More;28.42957689;77.18538824
Pahari Area;28.42752438;77.18901925
Jheer Khore Temple;28.42752438;77.18901925
Guru Rabidas M;28.51966374;77.25458014
Db C Kalkaji;28.5412616666667;77.2558566666667
JNU;28.549533;77.180433
DDA FLATS MUNIRKA;28.5542335;77.177131
okhla xing;28.50721746794849;77.27891564369202
Netaji Nagar;28.56830057;77.18938166
Laxmibai Nagar;28.5770085;77.2044335
Kidwai Nagar (INA Colony);28.5761;77.2099
S.J. Terminal;28.576;77.21005
Saket Xing;28.51781;77.21631
DIPSAR;28.51626379;77.2238965
P.S. Madan Gir;28.52721;77.23235
Ambedkar Nagar Sec-4 virat Cinema;28.52818316;77.23141358
dera village;28.448597;77.18357073
chhattar pur crossing;28.508617;77.177233
Modern Batta;28.49537568;77.1529275
ghitorani village;28.49343;77.14868
ghitorani school;28.48898;77.13823000000002
GHOGA AIR FORCE STATION;28.48763;77.13543
Aya Nagar Xing;28.48023;77.12531
Sultan Pur;28.4983937;77.15961163
Gadai Pur;28.484755;77.160775
Govind Sadan;28.476628333333306;77.1584
Jona Pur;28.4644783333333;77.15125
Pahari Mandir;28.457025;77.14733000000003
Mandi Village;28.4416016666667;77.1444316666667
Panchsheel Enclave;28.54303;77.23111
Sadiq Nagar;28.5551;77.223
Western Court;28.623655;77.21905
Old Rajendra Nagar Market;28.64807165;77.19329239
dashghera;28.62550588;77.16223926
air pusa;28.62621152;77.15350168
N D R Station G No 2;28.64294256;77.22370906
Hamdrad nagar;28.51559006698029;77.2469117519526
Scindia House;28.6287;77.2219
Uday Park;28.5591;77.2193
Neeti Bagh;28.55825;77.2184
Begum Pur;28.5389;77.2091
Hamdrad nagar;28.5152900671218;77.2471117417313
MOTI BAGH;28.5815772693604;77.1741737890989
sawan public school;28.45699196;77.18405134
vyas bhawan;28.44304629;77.199934845
Check Post;28.42910062;77.21581835
indira colony;28.42910062;77.21581835
bhatti mines;28.42910062;77.21581835
Lado Sarai Crossing;28.523333;77.19103299999998
Chhattarpur X;28.50520635;77.17372511
New Mangla P;28.501346508425343;77.1663996577263
Rrc Station;28.48457218;77.13073619
Aya Nagar;28.47683887;77.13047919
Rohini Sec-24;28.7282;77.0923
Qutub Minar Metro Station;28.524673062695;77.19334506149299
MOOLCHAND;28.5598;77.2336
ANDREWS GANJ;28.5598;77.2336
ARADHNA ENCLAVE;28.574990000000003;77.17795
MAYAPURI XING;28.625783;77.134233
Guru Hari Kishan Nagar;28.663517;77.13113299999998
Pachim Vihar GH-13/14;28.663517;77.13113299999998
GH-12 Paschim vihar;28.663517;77.13113299999998
Nihal Vihar Xing;28.658100855;77.10961107
Sayed Nangloi;28.65268471;77.08808914
Meera Bai Polytechnic;28.574788221158105;77.26417405530809
Lado Sarai Crossing;28.5290118819103;77.1908402815461
T.B hospital;28.5290118819103;77.1908402815461
Desu Office;28.50958;77.17248000000002
Sec-A Vasant Kunj;28.511424176394897;77.1667868178338
Vasant Kunj Terminal;28.512759329751105;77.1656581945717
Ravinder Rangshala;28.640833;77.19515
Raddison Hotel;28.54473;77.12120999999998
Okhla Village;28.563283;77.291386
Chhatarpur Extension;28.499012915;77.183342985
Vasant Kunj Sec-A;28.5118;77.16668
Mahipal Pur Extension;28.55390708137893;77.13168650865556
Shiv Murti-1;28.537892;77.137612
mile stone;28.5365169933974;77.1244556446952
Rajokari Xing;28.5351419867948;77.1112992893904
Shiv Murti-II;28.5257358569652;77.1007326431572
orchid hotel;28.5301939284826;77.0955893215786
Kapashera Vill 1;28.52833928;77.07104366
Pushpan Jali;28.5297943;77.06684245
Bijwason School;28.5333483333333;77.0600533333333
Bijwason Vill;28.53255724;77.05345682
Bijwason Flyover after Bridge;28.532630286666603;77.0537175766667
Bamnoli;28.532703333333306;77.0539783333333
Desu Power House;28.53518894;77.04519675
Chhawla School;28.566267;77.000283
Jhatikara Xing;28.57795998;76.99646685
ROSHAN PURA;28.6041011597196;76.98466804239379
Najaf Garh Delhi Gate;28.5912233333333;76.9931366666667
TILANG PUR KOTLA;28.6493583333333;77.02695
RAM NAGAR COLONY BQS;28.667609;77.055311
KAMARUDDIN NAGAR;28.667609;77.055311
naresh park nagloi;28.667609;77.055311
Bsf Staff Quarter;28.56806747;76.99967406
Chhawala Camp;28.56806747;76.99967406
Greater K Ii E Block;28.5402633333333;77.2400933333333
Tara Apartment;28.5241;77.2562
Khichri Pur NH-24;28.6252790456638;77.3121524043381
Sanjay Lake NH-24;28.619182552211;77.2939236089587
Patpar Ganj Flyover;28.6170442448929;77.28774413466449
Sri Niwas Puri;28.57973689;77.21449234
Kapashera Border;28.522753;77.08285500000002
I Block S N;28.57955;77.19228000000003
K N College;28.5566;77.21688
Gargi College;28.5556;77.21808
tughlaka bad vilage;28.518780132455696;77.2505236126034
Moti Bagh 1;28.5804;77.1802
Road No 29/30 Xing;28.670814;77.112851
Shoping C P V;28.6817254638299;77.0759346149862
Peera Garhi Chowk;28.6783;77.0947
R K Puram M;28.569858823902887;77.18614398501809
Mother Dairy P Puri;28.66884363;77.09950636
Paschim V A-3;28.66884363;77.09950636
Paschim V W T;28.66887363;77.09886371
Sultanpuri Machhi Market;28.70082131710956;77.07526355981828
SAFDAR JANG TERM.;28.5797324124724;77.2135937120765
Lakhi Ram Park (Rohini Sector-22);28.7133;77.06053
Baprola Vidhyalaya;28.641771;77.013803
Signal Enclave;28.57408;77.15168
Shiv Murti -2;28.5222517093644;77.0986249297857
Pushpanjali (Farm);28.5285225;77.0713991666667
PS Najaf Garh;28.6095317127183;76.98339572176342
R.K. Puram Sec 5;28.556992;77.1802665
air;28.62373527;77.21295305
Red Cross Road;28.61769306;77.21105532
lodhi estate;28.59659323797388;77.22338587045671
mehar chand market;28.584325;77.2272165
ps madan gir;28.52735;77.23216
ambedkar nagar sec-5;28.5182900657066;77.2322118439512
B.K. Dutt Colony;28.5862123333333;77.22062083333341
Nari Niketan;28.62315474;77.10217557
Sarojini Nagar Market;28.57795;77.19896
Tilak Nagar Crossing (Najafgarh Road);28.63558;77.092917
Ganesh Nagar;28.6335;77.09015
Vikas Puri A Block;28.626981;77.070541
G Block Vikas Puri;28.638775;77.07555
H-3 Vikas Puri;28.642740006911502;77.0828160982123
Chanakya Puri Police Station;28.606016666666694;77.1986283333333
UK High Commision;28.60084666666669;77.19256
USSR Embassy;28.598283333333303;77.19120833333331
German Ambessy;28.5905083333333;77.18731
BABA GANGANTH MANDIR;28.557898333333306;77.1693383333333
Nelson Mandela Marg Xing;28.55233;77.16513
Manav Sathali School;28.531215000000003;77.15369
B 8 Vasant Kunj;28.529015;77.1577666666667
B 3 Vasant Kunj/Central School);28.524455;77.1653
ICSSR;28.53211589658653;77.17162191867828
JNU Sec-13;28.527809169039173;77.17013865709306
Goyanka School Vasant Kunj;28.529015;77.1577666666667
Manav sathali School;28.529015;77.1577666666667
Bhatnagar International School;28.529015;77.1577666666667
B-11 Sec vasant Kunj;28.529015;77.1577666666667
Nelson Mandela Marg T point;28.53091;77.14975
C 9 Vasant Kunj;28.53768;77.14296
Netaji Subhash Palace (Wazirpur Depot) Road No 41;28.69415;77.151033
a 1 kashav puram;28.6849;77.1492
power house lawrance road;28.68585;77.1515665
Rani Jhansi Marg;28.64568;77.20470999999998
DELHI GYMKHANA CLUB;28.598158500000004;77.20710849999998
Palika Club;28.58408453;77.19236968
chankiya bhawan;28.581000765;77.19566834
Safdarjung E;28.566475399999995;77.18927573
Green Field S;28.56199825;77.18854835
Ch Harsukh Marg;28.55885432;77.18740646
Ncc Office;28.55667591;77.18495755
R K Puram Sec-1;28.5647;77.1783
Rk Ashram Metro Station;28.63731386;77.20721805
Gole Market;28.6352;77.2055
Bala Sahib Gurudwara;28.5821;77.26555
CSD Market;28.6160245;77.3369125
Kondali Xing;28.61283400000001;77.318843
Samas Pur Jagir Village;28.61621675;77.2861165
R K Puram Sec 8;28.57418;77.16887
Samachar Appartments;28.5979;77.29196999999998
Mayur Vihar Phase-1 X-Ing;28.60596009432961;77.28754699230196
Harewali Xing;28.818533;77.00281700000002
Mayur Vihar Phase-2 Market;28.620603333333307;77.3002983333333
Vikas Sadan;28.5766;77.2134
IIT Hostel;28.55003300000001;77.185633
Baba Gang Nath Marg;28.558917;77.172067
